Stimulus,IsWord,Valence,CorrectResponse,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,instructionsText.started,key_resp_2.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,text.started,key_resp.started,text.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,ParticipantResponse,CorrectResponse,End.started,text_z.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
c o m f o r t,1.0,positive,m,2,57,257,59,226.41896390001057,,,,,,,,,226.40389439999126,226.41896390001057,226.41896390001057,226.93433359998744,227.3510707000096,m,0.930760499992175,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c h i n d l e,0.0,non-word,z,2,58,258,8,227.3662040999916,,,,,,,,,227.351611399994,227.3662040999916,227.3662040999916,227.86531090000062,228.01562910000212,z,0.6427246000093874,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s u n s h i n e,1.0,positive,m,2,59,259,30,228.0310988999845,,,,,,,,,228.0164167000039,228.0310988999845,228.0310988999845,228.54653029999463,229.26228210001136,m,1.2154297000088263,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
l a m p,1.0,neutral,m,2,60,260,18,229.27762219999568,,,,,,,,,229.26280550000956,229.27762219999568,229.27762219999568,229.77659799999674,230.8249977999949,m,1.546085400012089,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
d r i n t,0.0,non-word,z,2,61,261,36,230.84002810000675,,,,,,,,,230.82553780000308,230.84002810000675,230.84002810000675,231.33866380000836,231.4393904999888,z,0.5870359000109602,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s m o r n,0.0,non-word,z,2,62,262,51,231.4551536999934,,,,,,,,,231.43991169999936,231.4551536999934,231.4551536999934,231.9701858999906,232.27074670000002,z,0.8018675000057556,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
m o u n t a i n,1.0,neutral,m,2,63,263,71,232.28636729999562,,,,,,,,,232.27127520000795,232.28636729999562,232.28636729999562,232.78572449999047,233.70034330000635,m,1.403282900020713,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c a r p e t,1.0,neutral,m,2,64,264,85,233.715543600003,,,,,,,,,233.7010473999835,233.715543600003,233.715543600003,234.23093920000247,235.0799854999932,m,1.3598770999815315,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
f a i l u r e,1.0,negative,m,2,65,265,77,235.0951298,,,,,,,,,235.08067329999176,235.0951298,235.0951298,235.61052990000462,236.31019250000827,m,1.2061265999800526,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c l i b b e t,0.0,non-word,z,2,66,266,12,236.3256362999964,,,,,,,,,236.31071640001028,236.3256362999964,236.3256362999964,236.84051909999107,239.41749990000972,z,3.074856199993519,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
f l o r t,0.0,non-word,z,2,67,267,11,239.43321560000186,,,,,,,,,239.4180243999872,239.43321560000186,239.43321560000186,239.94887029999518,239.9823388000077,m,0.5431892000196967,None,m,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
p l o r,0.0,non-word,z,2,68,268,52,239.99845949999872,,,,,,,,,239.98310340000899,239.99845949999872,239.99845949999872,240.51399849998415,240.54845420000493,m,0.5383066999784205,None,m,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
h a p p y,1.0,positive,m,2,69,269,21,240.56352590001188,,,,,,,,,240.54899869998917,240.56352590001188,240.56352590001188,241.0791307000036,241.64571109999088,m,1.0650049999821931,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c r i o u s,0.0,non-word,z,2,70,270,99,241.66039619999356,,,,,,,,,241.6464044000022,241.66039619999356,241.66039619999356,242.17583309998736,242.24341399999685,m,0.5815309999743477,None,m,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
t a b l e,1.0,neutral,m,2,71,271,6,242.25940400001127,,,,,,,,,242.24394069999107,242.25940400001127,242.25940400001127,242.7748423999874,242.89233149998472,z,0.6264710000250489,None,z,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
t r e n k,0.0,non-word,z,2,72,272,57,242.9073073999898,,,,,,,,,242.8928612000018,242.9073073999898,242.9073073999898,243.42248000000836,244.23789309998392,z,1.3242809000075795,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
f e a r f u l,1.0,negative,m,2,73,273,2,244.25331369999913,,,,,,,,,244.2386167999939,244.25331369999913,244.25331369999913,244.7691019999911,244.85292850001133,m,0.5894241000059992,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
d e l i g h t,1.0,positive,m,2,74,274,39,244.86886220000451,,,,,,,,,244.8534556000086,244.86886220000451,244.86886220000451,245.38380839998717,245.98319719999563,m,1.1107023000076879,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s t o n e,1.0,neutral,m,2,75,275,13,245.9989082000102,,,,,,,,,245.98372439999366,245.9989082000102,245.9989082000102,246.51416930000414,246.53182139998535,m,0.5315522000018973,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
q u i b l e n,0.0,non-word,z,2,76,276,91,246.5472017999855,,,,,,,,,246.53235289998702,246.5472017999855,246.5472017999855,247.06301919999532,247.1642198000045,z,0.6157722000207286,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
b r a s k,0.0,non-word,z,2,77,277,79,247.1783860999858,,,,,,,,,247.1647481000109,247.1783860999858,247.1783860999858,247.6771858999855,247.74574529999518,z,0.5662070000253152,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
g r u f f i l,0.0,non-word,z,2,78,278,49,247.76040219998686,,,,,,,,,247.74628329998814,247.76040219998686,247.76040219998686,,248.16090930000064,z,0.39784750001854263,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
t r a g e d y,1.0,negative,m,2,79,279,70,248.1760312000115,,,,,,,,,248.16143549999106,248.1760312000115,248.1760312000115,248.67508739998448,248.67601729999296,z,0.48901109999860637,None,z,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
j o y f u l,1.0,positive,m,2,80,280,19,248.69124079999165,,,,,,,,,248.676556099992,248.69124079999165,248.69124079999165,249.1901216999977,249.27367210001103,m,0.5693277000100352,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
l a w v e r,0.0,non-word,z,2,81,281,76,249.2893985999981,,,,,,,,,249.27421279999544,249.2893985999981,249.2893985999981,249.78818810000666,250.7702347000013,z,1.4756037000042852,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
p e n c i l,1.0,neutral,m,2,82,282,24,250.7854054000054,,,,,,,,,250.7707769999979,250.7854054000054,250.7854054000054,251.30063979999977,251.33521779999137,m,0.5430138000228908,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c l o c k,1.0,neutral,m,2,83,283,48,251.35064670001157,,,,,,,,,251.3357612999971,251.35064670001157,251.35064670001157,251.84957180000492,252.00037369999336,m,0.6330790999927558,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
w i n d o w,1.0,neutral,m,2,84,284,68,252.01560799998697,,,,,,,,,252.00107560001197,252.01560799998697,252.01560799998697,252.53109299999778,252.51571069998317,m,0.4915853000129573,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
m e t r o,1.0,neutral,m,2,85,285,96,252.53109299999778,,,,,,,,,252.5164528999885,252.53109299999778,252.53109299999778,,252.9822632999858,m,0.4493615000101272,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
p e a c e,1.0,positive,m,2,86,286,89,252.99627030000556,,,,,,,,,252.98295470001176,252.99627030000556,252.99627030000556,,253.46242329999222,m,0.46081299998331815,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
a n g e r,1.0,negative,m,2,87,287,15,253.4783683999849,,,,,,,,,253.46295829999144,253.4783683999849,253.4783683999849,253.99344039999414,254.2938492000103,m,0.8018244999984745,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
a n g e r,1.0,negative,m,2,88,288,44,254.30916699999943,,,,,,,,,254.29447210000944,254.30916699999943,254.30916699999943,254.82500179999624,257.2358646999928,m,2.924117099988507,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
z a r f e t,0.0,non-word,z,2,89,289,31,257.2509863000014,,,,,,,,,257.2363960999937,257.2509863000014,257.2509863000014,257.7664800999919,258.2336813999864,z,0.9732540000113659,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
a p p l e,1.0,neutral,m,2,90,290,32,258.24902580000344,,,,,,,,,258.23440200000186,258.24902580000344,258.24902580000344,258.76385719998507,260.0450875000097,m,1.7890706000034697,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
g r i e f,1.0,negative,m,2,91,291,50,260.06091929998365,,,,,,,,,260.04563529998995,260.06091929998365,260.06091929998365,260.57589619999635,260.5771800999937,m,0.5035880999930669,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
l o s s,1.0,negative,m,2,92,292,29,260.5928867000039,,,,,,,,,260.578096799989,260.5928867000039,260.5928867000039,261.1077292000118,265.2808326999948,m,4.686190100008389,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
e x c i t e d,1.0,positive,m,2,93,293,72,265.29590279998956,,,,,,,,,265.28147829999216,265.29590279998956,265.29590279998956,265.79452590001165,265.8793972999847,m,0.5818820999993477,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
g r i e f,1.0,negative,m,2,94,294,62,265.8941341000027,,,,,,,,,265.87993609998375,265.8941341000027,265.8941341000027,,266.3443580000021,m,0.4484420999942813,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c l o u d,1.0,neutral,m,2,95,295,94,266.35966149999877,,,,,,,,,266.3450120000052,266.35966149999877,266.35966149999877,266.8752206999925,267.32472830000916,z,0.9508732999966014,None,z,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
t w o r i k,0.0,non-word,z,2,96,296,93,267.3404242999968,,,,,,,,,267.3252794999862,267.3404242999968,267.3404242999968,267.85551960000885,268.4549624999927,z,1.098872600006871,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c r i t i c i s m,1.0,negative,m,2,97,297,26,268.4707297999994,,,,,,,,,268.4555151000095,268.4707297999994,268.4707297999994,268.96959329998936,268.9707620999834,m,0.48558320000302047,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
g l o r b y,0.0,non-word,z,2,98,298,28,268.9857105000119,,,,,,,,,268.9713078000059,268.9857105000119,268.9857105000119,269.5010152999894,269.686094100005,z,0.6920857000222895,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s m a g l e,0.0,non-word,z,2,99,299,53,269.70043850000366,,,,,,,,,269.6866332000063,269.70043850000366,269.70043850000366,270.2155141000112,270.2836289999832,z,0.5689523000037298,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
w a r,1.0,negative,m,3,0,300,67,270.29958580000675,,,,,,,,,270.28416499999,270.29958580000675,270.29958580000675,270.81390139998985,270.9318684999889,m,0.6225309000001289,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
d e l i g h t,1.0,positive,m,3,1,301,39,270.9472609999939,,,,,,,,,270.93247390000033,270.9472609999939,270.9472609999939,271.4628579999844,271.44960130000254,m,0.4907877999939956,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
g r i e f,1.0,negative,m,3,2,302,81,271.4628579999844,,,,,,,,,271.45014559998526,271.4628579999844,271.4628579999844,271.97742059998563,272.0125759000075,m,0.5333873000054155,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
d r i n t,0.0,non-word,z,3,3,303,36,272.0275618000014,,,,,,,,,272.0132959999901,272.0275618000014,272.0275618000014,272.54308500001207,272.62715710001066,z,0.5833044000028167,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
m i s e r y,1.0,negative,m,3,4,304,34,272.64248799998313,,,,,,,,,272.6280795999919,272.64248799998313,272.64248799998313,,273.1255822000094,m,0.46873509997385554,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c o m f o r t,1.0,positive,m,3,5,305,59,273.1412428999902,,,,,,,,,273.12612430000445,273.1412428999902,273.1412428999902,,273.591339400009,m,0.4363399999856483,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
w i n d o w,1.0,neutral,m,3,6,306,80,273.6069565000071,,,,,,,,,273.59187689999817,273.6069565000071,273.6069565000071,274.1222051999939,274.239178799995,m,0.6258379000064451,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c a r p e t,1.0,neutral,m,3,7,307,85,274.2547435000015,,,,,,,,,274.2397132999904,274.2547435000015,274.2547435000015,,274.7212509000092,m,0.45133420001366176,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
h a p p y,1.0,positive,m,3,8,308,21,274.73703590000514,,,,,,,,,274.72177979999105,274.73703590000514,274.73703590000514,,275.1701893999998,m,0.43159630001173355,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s m o r n,0.0,non-word,z,3,9,309,14,275.1853812999907,,,,,,,,,275.1707236999937,275.1853812999907,275.1853812999907,275.6847973999975,275.7688766999927,z,0.5819523000100162,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
v i c t o r y,1.0,positive,m,3,10,310,25,275.7843411999929,,,,,,,,,275.7694910999853,275.7843411999929,275.7843411999929,,276.23387920000823,m,0.44630399998277426,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
e x c i t e d,1.0,positive,m,3,11,311,10,276.2493717999896,,,,,,,,,276.2344047999941,276.2493717999896,276.2493717999896,,276.6988572999835,m,0.4455399999860674,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
v a b l i n,0.0,non-word,z,3,12,312,1,276.71462340001017,,,,,,,,,276.69939480000176,276.71462340001017,276.71462340001017,277.2336997000093,277.34745149998344,z,0.6228756999771576,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
b l o r p,0.0,non-word,z,3,13,313,60,277.3631138000055,,,,,,,,,277.3479769999976,277.3631138000055,277.3631138000055,,277.8129768999934,m,0.4399406000156887,None,m,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c a l e n d a r,1.0,neutral,m,3,14,314,86,277.82828449999215,,,,,,,,,277.81351639999775,277.82828449999215,277.82828449999215,278.34425180000835,278.4607778000063,m,0.6302938000007998,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c l o u d,1.0,neutral,m,3,15,315,94,278.47623410000233,,,,,,,,,278.4613040999975,278.47623410000233,278.47623410000233,278.99250480000046,279.02729679999175,z,0.5416127999778837,None,z,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
q u i b l e n,0.0,non-word,z,3,16,316,91,279.0422100999858,,,,,,,,,279.0278166999924,279.0422100999858,279.0422100999858,279.5570485999924,280.4391170000017,z,1.3801894999924116,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
b o o k,1.0,neutral,m,3,17,317,22,280.45489709998947,,,,,,,,,280.43965039998875,280.45489709998947,280.45489709998947,280.9695742999902,281.0206087999977,m,0.5614251999941189,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
g r i n d l e,0.0,non-word,z,3,18,318,17,281.0365560000064,,,,,,,,,281.02113469998585,281.0365560000064,281.0365560000064,281.55164940000395,281.70243669999763,z,0.6546647000068333,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
p a i n,1.0,negative,m,3,19,319,83,281.7178589999967,,,,,,,,,281.703096000012,281.7178589999967,281.7178589999967,,282.18423630000325,m,0.4542533000058029,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
b l o r p,0.0,non-word,z,3,20,320,5,282.1995389999938,,,,,,,,,282.1847740999947,282.1995389999938,282.1995389999938,282.71523139998317,282.815340000001,z,0.6034711000102106,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
d r i n t,0.0,non-word,z,3,21,321,23,282.8311461999838,,,,,,,,,282.8158786999993,282.8311461999838,282.8311461999838,283.3465178000042,283.4308969999838,z,0.5841240999870934,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
z a r f e t,0.0,non-word,z,3,22,322,31,283.4461359999841,,,,,,,,,283.43161619998864,283.4461359999841,283.4461359999841,,283.89639809998334,z,0.44098179999855347,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c l o c k,1.0,neutral,m,3,23,323,48,283.91166710000834,,,,,,,,,283.89693210000405,283.91166710000834,283.91166710000834,284.41017399998964,284.46163899998646,m,0.5440531000203919,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
e x c i t e d,1.0,positive,m,3,24,324,72,284.47713049998856,,,,,,,,,284.4621787999931,284.47713049998856,284.47713049998856,,284.9435805999965,m,0.45888369999011047,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
l a m p,1.0,neutral,m,3,25,325,18,284.9590358999849,,,,,,,,,284.94412219998776,284.9590358999849,284.9590358999849,,285.4253361999872,m,0.4574455000110902,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c l i b b e t,0.0,non-word,z,3,26,326,12,285.4414536000113,,,,,,,,,285.4258586000069,285.4414536000113,285.4414536000113,285.9560821999912,285.9735783000069,z,0.5258795999980066,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c h a i r,1.0,neutral,m,3,27,327,7,285.98947999998927,,,,,,,,,285.97410160000436,285.98947999998927,285.98947999998927,,286.38983989998815,m,0.393732500000624,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
b l o r p,0.0,non-word,z,3,28,328,84,286.40471460000845,,,,,,,,,286.3903627000109,286.40471460000845,286.40471460000845,286.9037265999941,286.9380351,z,0.527401600003941,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
h a t e,1.0,negative,m,3,29,329,74,286.95430029998533,,,,,,,,,286.9385598000081,286.95430029998533,286.95430029998533,,287.42013879999286,m,0.45979049999732524,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
t a b l e,1.0,neutral,m,3,30,330,6,287.43626439999207,,,,,,,,,287.4208052000031,287.43626439999207,287.43626439999207,,287.9021895999904,z,0.4584024999930989,None,z,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
p e a c e,1.0,positive,m,3,31,331,97,287.9176654999901,,,,,,,,,287.90282849999494,287.9176654999901,287.9176654999901,288.41563470000983,289.3682267999975,m,1.4462847000104375,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
p l a n e t,1.0,neutral,m,3,32,332,47,289.38018239999656,,,,,,,,,289.3688376999926,289.38018239999656,289.38018239999656,289.89519189999555,289.9462252999947,m,0.5524715000065044,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
l o s s,1.0,negative,m,3,33,333,29,289.9616082999855,,,,,,,,,289.94677889999,289.9616082999855,289.9616082999855,290.4775346000097,290.66140240000095,m,0.6962857999897096,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
g r a t i t u d e,1.0,positive,m,3,34,334,41,290.67674510000506,,,,,,,,,290.6620510999928,290.67674510000506,290.67674510000506,291.19255690000136,291.9740307999891,m,1.2801951000001281,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
w i n d o w,1.0,neutral,m,3,35,335,68,291.9896230000013,,,,,,,,,291.9745675000013,291.9896230000013,291.9896230000013,,292.4730985999922,m,0.47241200000280514,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
c h e e r f u l,1.0,positive,m,3,36,336,43,292.48851840000134,,,,,,,,,292.4736597999872,292.48851840000134,292.48851840000134,,292.93861889999243,m,0.44851690001087263,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
s a d,1.0,negative,m,3,37,337,87,292.9537272999878,,,,,,,,,292.9391476000019,292.9537272999878,292.9537272999878,,293.3706794999889,m,0.41457910000463016,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
l a m p,1.0,neutral,m,3,38,338,42,293.38571269999375,,,,,,,,,293.37128250001115,293.38571269999375,293.38571269999375,,293.8355184000102,m,0.43283530001644976,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
g r i e f,1.0,negative,m,3,39,339,50,293.8511886000051,,,,,,,,,293.83604759999434,293.8511886000051,293.8511886000051,294.3665757999988,294.387526800012,m,0.528576000011526,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
m u r k l e,0.0,non-word,z,3,40,340,66,294.39939539998886,,,,,,,,,294.38807330001146,294.39939539998886,294.39939539998886,294.8985294000013,295.16580379998777,z,0.7505961999995634,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
t r e n k,0.0,non-word,z,3,41,341,57,295.1812096000067,,,,,,,,,295.1664615999907,295.1812096000067,295.1812096000067,295.6958759999834,295.69691800000146,z,0.5050286999903619,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
p l a r k,0.0,non-word,z,3,42,342,16,295.71259139999165,,,,,,,,,295.6974674999947,295.71259139999165,295.71259139999165,296.2120597999892,296.3129221999843,z,0.592673700011801,None,z,z,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
j o y f u l,1.0,positive,m,3,43,343,19,296.3280838000064,,,,,,,,,296.3134427999903,296.3280838000064,296.3280838000064,296.8430049000017,298.1412474999961,m,1.8055405000050087,None,m,m,,,,007,001,2024-11-22_19h59.23.519,Lexical Decision Making,2024.1.5,None,2024-11-22 19h59.37.213601 +0530,
