Stimulus,IsWord,Valence,CorrectResponse,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,instructionsText.started,key_resp_2.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,text.started,key_resp.started,text.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,ParticipantResponse,CorrectResponse,End.started,text_z.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
c a l e n d a r,1.0,neutral,m,0,87,87,86,103.95417580000003,,,,,,,,,103.93922309999999,103.95417580000003,103.95417580000003,104.46950780000003,104.65320310000004,m,0.697744699999987,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
p l a r k,0.0,non-word,z,0,88,88,45,104.66891820000001,,,,,,,,,104.65386899999999,104.66891820000001,104.66891820000001,105.18370370000002,105.4012515,z,0.729575699999998,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
b r a s k,0.0,non-word,z,0,89,89,79,105.41671339999999,,,,,,,,,105.40197640000002,105.41671339999999,105.41671339999999,105.93186410000004,105.96606650000001,m,0.5394995999999992,None,m,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
q u i b l e n,0.0,non-word,z,0,90,90,91,105.98180100000002,,,,,,,,,105.96660330000003,105.98180100000002,105.98180100000002,106.49658820000002,106.97983620000002,z,0.9872659000000112,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
s a d,1.0,negative,m,0,91,91,87,106.9954899,,,,,,,,,106.9803872,106.9954899,106.9954899,107.5114428,108.77550250000002,m,1.765761600000019,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
g r i n d l e,0.0,non-word,z,0,92,92,3,108.79030740000002,,,,,,,,,108.77631070000001,108.79030740000002,108.79030740000002,109.28932080000004,109.45732960000004,z,0.653976900000032,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
m u r k l e,0.0,non-word,z,0,93,93,66,109.47194619999999,,,,,,,,,109.45829380000004,109.47194619999999,109.47194619999999,109.98748180000001,111.05267320000002,z,1.5793048000000454,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
s t o n e,1.0,neutral,m,0,94,94,13,111.06773550000003,,,,,,,,,111.0532169,111.06773550000003,111.06773550000003,111.58285950000004,112.01615120000002,m,0.9443609000000492,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
c r y,1.0,negative,m,0,95,95,61,112.03169600000001,,,,,,,,,112.01668480000001,112.03169600000001,112.03169600000001,112.53083400000003,112.66430740000004,m,0.616164499999968,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
s a d n e s s,1.0,negative,m,0,96,96,88,112.680094,,,,,,,,,112.66483729999999,112.680094,112.680094,113.19583019999999,113.42908570000003,m,0.7413540999999668,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
c l o c k,1.0,neutral,m,0,97,97,20,113.44488710000002,,,,,,,,,113.4296238,113.44488710000002,113.44488710000002,113.96020830000003,114.04438540000001,m,0.5827998999999977,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
e x c i t e d,1.0,positive,m,0,98,98,10,114.05980679999999,,,,,,,,,114.0449218,114.05980679999999,114.05980679999999,114.57524330000001,115.10796640000001,m,1.0444360000000188,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
c a r p e t,1.0,neutral,m,0,99,99,85,115.1235479,,,,,,,,,115.10852030000001,115.1235479,115.1235479,115.63844270000004,115.87232119999999,m,0.7410154000000375,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
f e a r f u l,1.0,negative,m,1,0,100,98,115.88787530000002,,,,,,,,,115.87323350000003,115.88787530000002,115.88787530000002,116.40322880000002,116.47169350000001,m,0.5720690999999647,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
l a m p,1.0,neutral,m,1,1,101,42,116.48641000000003,,,,,,,,,116.47228050000001,116.48641000000003,116.48641000000003,117.00141869999999,117.21872080000003,m,0.7178549000000203,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
b o o k,1.0,neutral,m,1,2,102,22,117.23430200000001,,,,,,,,,117.21944110000004,117.23430200000001,117.23430200000001,117.74954100000002,117.90040099999999,m,0.6491606000000161,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
b l o r p,0.0,non-word,z,1,3,103,84,117.915456,,,,,,,,,117.90140890000004,117.915456,117.915456,118.43127329999999,118.4651632,z,0.5345412000000351,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
c l o c k,1.0,neutral,m,1,4,104,20,118.48097710000002,,,,,,,,,118.4657684,118.48097710000002,118.48097710000002,118.99602279999999,118.99727970000004,m,0.5138830000000212,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
h a p p y,1.0,positive,m,1,5,105,21,119.01284270000002,,,,,,,,,118.99792580000002,119.01284270000002,119.01284270000002,119.52824470000002,119.66200950000001,m,0.6457501000000434,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
c l o u d,1.0,neutral,m,1,6,106,94,119.6772719,,,,,,,,,119.66254960000003,119.6772719,119.6772719,120.19260700000001,120.31031260000003,m,0.6255134999999541,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
m i s e r y,1.0,negative,m,1,7,107,34,120.32582070000001,,,,,,,,,120.3108484,120.32582070000001,120.32582070000001,120.84130290000002,120.99183,m,0.6539809000000218,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
s u c c e s s,1.0,positive,m,1,8,108,35,121.00740960000002,,,,,,,,,120.992389,121.00740960000002,121.00740960000002,121.52228760000003,121.95629660000003,m,0.9383523999999852,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
b o t t l e,1.0,neutral,m,1,9,109,58,121.9716416,,,,,,,,,121.95683680000002,121.9716416,121.9716416,122.48653050000001,122.60422030000001,m,0.6175175000000195,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
g r i n d l e,0.0,non-word,z,1,10,110,17,122.61963250000002,,,,,,,,,122.60475880000001,122.61963250000002,122.61963250000002,123.13502590000002,123.26851320000003,z,0.6458291000000145,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
h o p e,1.0,positive,m,1,11,111,46,123.28437550000001,,,,,,,,,123.2690452,123.28437550000001,123.28437550000001,123.79943100000003,123.80056339999999,m,0.5112538999999856,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
m o u n t a i n,1.0,neutral,m,1,12,112,71,123.81619690000002,,,,,,,,,123.8011252,123.81619690000002,123.81619690000002,124.33148010000002,124.39884590000003,m,0.5701717000000031,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
s m o r n,0.0,non-word,z,1,13,113,14,124.41437640000004,,,,,,,,,124.3994472,124.41437640000004,124.41437640000004,124.9297378,125.04733279999999,z,0.6227602999999817,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
s t o n e,1.0,neutral,m,1,14,114,13,125.06261640000002,,,,,,,,,125.04789970000002,125.06261640000002,125.06261640000002,125.57790160000002,125.57941829999999,m,0.5151091999999835,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
k i n d n e s s,1.0,positive,m,1,15,115,82,125.59447290000003,,,,,,,,,125.58001540000004,125.59447290000003,125.59447290000003,126.09308700000003,126.16117259999999,m,0.5543013999999857,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
d r e a m,1.0,positive,m,1,16,116,9,126.17648300000002,,,,,,,,,126.1619384,126.17648300000002,126.17648300000002,126.69178390000002,126.7591246,m,0.572147799999982,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
t w o r i k,0.0,non-word,z,1,17,117,93,126.77458740000003,,,,,,,,,126.7597467,126.77458740000003,126.77458740000003,127.28984000000003,127.37400200000002,z,0.5842413999999962,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
s o r r o w,1.0,negative,m,1,18,118,33,127.38958330000003,,,,,,,,,127.37456940000004,127.38958330000003,127.38958330000003,,127.8728989,m,0.46702339999995957,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
p a i n,1.0,negative,m,1,19,119,83,127.88834650000001,,,,,,,,,127.87355250000002,127.88834650000001,127.88834650000001,128.4036453,129.684601,m,1.7872632000000408,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
w i n d o w,1.0,neutral,m,1,20,120,80,129.70017080000002,,,,,,,,,129.6853362,129.70017080000002,129.70017080000002,130.2155922,130.4827001,m,0.7730558999999744,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
l o m e b,0.0,non-word,z,1,21,121,90,130.49852020000003,,,,,,,,,130.4832354,130.49852020000003,130.49852020000003,131.01301360000002,131.06439540000002,z,0.5644294999999602,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
a c h i e v e m e n t,1.0,positive,m,1,22,122,27,131.0799237,,,,,,,,,131.06492480000003,131.0799237,131.0799237,131.5951104,131.72894740000004,m,0.6401255999999762,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
l a w v e r,0.0,non-word,z,1,23,123,76,131.7446979,,,,,,,,,131.7294756,131.7446979,131.7446979,132.26010160000004,132.361181,z,0.6149450999999999,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
c a l e n d a r,1.0,neutral,m,1,24,124,86,132.3761773,,,,,,,,,132.3617403,132.3761773,132.3761773,132.89170690000003,132.9260787,m,0.5486307999999553,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
p e a c e,1.0,positive,m,1,25,125,89,132.9417734,,,,,,,,,132.9266146,132.9417734,132.9417734,133.45657440000002,133.44092040000004,m,0.49551819999999225,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
c r i t i c i s m,1.0,negative,m,1,26,126,26,133.45657440000002,,,,,,,,,133.4414729,133.45657440000002,133.45657440000002,133.97194430000002,134.0894768,m,0.6214383000000225,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
z o m p r e,0.0,non-word,z,1,27,127,73,134.1058541,,,,,,,,,134.09001590000003,134.1058541,134.1058541,134.6200066,134.7045718,z,0.5844687999999678,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
a n g e r,1.0,negative,m,1,28,128,44,134.71984280000004,,,,,,,,,134.7050966,134.71984280000004,134.71984280000004,,135.20350430000002,m,0.47901480000001584,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
s m i l e,1.0,positive,m,1,29,129,92,135.2185475,,,,,,,,,135.20405020000004,135.2185475,135.2185475,135.7338598,135.75240890000003,m,0.519146400000011,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
b l o r p,0.0,non-word,z,1,30,130,60,135.7670994,,,,,,,,,135.75300980000003,135.7670994,135.7670994,136.28304230000003,136.3331273,z,0.557896699999958,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
d r i n t,0.0,non-word,z,1,31,131,23,136.34866970000002,,,,,,,,,136.3336549,136.34866970000002,136.34866970000002,136.86415520000003,136.86529390000004,z,0.5065453999999932,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
t r e n k,0.0,non-word,z,1,32,132,57,136.8804697,,,,,,,,,136.8658324,136.8804697,136.8804697,137.39588200000003,137.43043140000003,z,0.5393474999999626,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
t a b l e,1.0,neutral,m,1,33,133,6,137.4456748,,,,,,,,,137.43097690000002,137.4456748,137.4456748,137.9607024,138.16134320000003,m,0.7045387000000005,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
p l o r,0.0,non-word,z,1,34,134,52,138.17695430000003,,,,,,,,,138.162168,138.17695430000003,138.17695430000003,138.69210950000002,138.8595277,z,0.6697063999999955,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
c h e e r,1.0,positive,m,1,35,135,63,138.87531360000003,,,,,,,,,138.86006000000003,138.87531360000003,138.87531360000003,139.3907979,139.5409816,m,0.6577242999999839,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
l o s s,1.0,negative,m,1,36,136,29,139.55643050000003,,,,,,,,,139.54197440000002,139.55643050000003,139.55643050000003,140.07198870000002,140.1893715,m,0.6212188999999739,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
b r a s k,0.0,non-word,z,1,37,137,79,140.20451610000003,,,,,,,,,140.1899001,140.20451610000003,140.20451610000003,140.72036910000003,140.83791100000002,z,0.6318393000000242,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
g r u f f i l,0.0,non-word,z,1,38,138,49,140.8529201,,,,,,,,,140.8384845,140.8529201,140.8529201,141.3679985,141.51878010000001,z,0.6598528000000101,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
g r i e f,1.0,negative,m,1,39,139,81,141.534331,,,,,,,,,141.519335,141.534331,141.534331,142.049578,142.2674953,m,0.7312314000000129,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
b l o r p,0.0,non-word,z,1,40,140,5,142.2823002,,,,,,,,,142.26850180000002,142.2823002,142.2823002,142.7974603,143.7296281,z,1.4389162999999598,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
e x c i t e d,1.0,positive,m,1,41,141,10,143.74491319999998,,,,,,,,,143.7303675,143.74491319999998,143.74491319999998,,144.1453343,m,0.39249829999999974,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
s u n s h i n e,1.0,positive,m,1,42,142,30,144.1608304,,,,,,,,,144.1458659,144.1608304,144.1608304,,144.59432800000002,m,0.42917850000003455,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
p l a r k,0.0,non-word,z,1,43,143,16,144.60947800000002,,,,,,,,,144.5948571,144.60947800000002,144.60947800000002,145.12470150000001,145.1757945,z,0.5606827000000294,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
s m i l e,1.0,positive,m,1,44,144,55,145.1912597,,,,,,,,,145.1763964,145.1912597,145.1912597,145.706429,145.72452850000002,m,0.5262641000000485,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
s w o r p y,0.0,non-word,z,1,45,145,69,145.74019910000004,,,,,,,,,145.72507660000002,145.74019910000004,145.74019910000004,146.25470610000002,146.42179850000002,z,0.664755600000035,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
p e a c e,1.0,positive,m,1,46,146,97,146.43765960000002,,,,,,,,,146.42234330000002,146.43765960000002,146.43765960000002,146.95286570000002,147.10353530000003,m,0.6523145000000454,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
c l o c k,1.0,neutral,m,1,47,147,48,147.1189276,,,,,,,,,147.10408610000002,147.1189276,147.1189276,147.6346423,147.70179870000004,m,0.5707519999999704,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
w a r,1.0,negative,m,1,48,148,67,147.71776370000003,,,,,,,,,147.7023274,147.71776370000003,147.71776370000003,148.2326152,148.2336196,m,0.5035779000000389,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
l o v e,1.0,positive,m,1,49,149,0,148.24919110000002,,,,,,,,,148.23420220000003,148.24919110000002,148.24919110000002,,148.6994868,m,0.4375709999999913,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
v i c t o r y,1.0,positive,m,1,50,150,25,148.71493350000003,,,,,,,,,148.7000448,148.71493350000003,148.71493350000003,149.2298664,149.2475331,m,0.5170413999999823,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
g r i e f,1.0,negative,m,1,51,151,62,149.26305510000003,,,,,,,,,149.24807850000002,149.26305510000003,149.26305510000003,,149.71311350000002,m,0.43545199999999795,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
c r i o u s,0.0,non-word,z,1,52,152,99,149.7289682,,,,,,,,,149.7140591,149.7289682,149.7289682,150.24402780000003,150.5612615,z,0.8153573999999821,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
q u i b l e n,0.0,non-word,z,1,53,153,91,150.57656730000002,,,,,,,,,150.56192049999999,150.57656730000002,150.57656730000002,151.091519,151.20908359999999,z,0.617655300000024,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
g r i n d l e,0.0,non-word,z,1,54,154,54,151.22478060000003,,,,,,,,,151.20975800000002,151.22478060000003,151.22478060000003,151.7397901,151.72419990000003,z,0.49440060000000585,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
c e l e b r a t i o n,1.0,positive,m,1,55,155,75,151.7397901,,,,,,,,,151.72472950000002,151.7397901,151.7397901,152.25514300000003,152.77118710000002,m,1.019669600000043,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
e x c i t e d,1.0,positive,m,1,56,156,72,152.78703490000004,,,,,,,,,152.7720188,152.78703490000004,152.78703490000004,,153.27006540000002,m,0.4739529000000289,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
g r i n d l e,0.0,non-word,z,1,57,157,3,153.2863779,,,,,,,,,153.2706068,153.2863779,153.2863779,153.8013173,153.9524237,z,0.6628059999999891,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
c o m f o r t,1.0,positive,m,1,58,158,59,153.96688950000004,,,,,,,,,153.9529642,153.96688950000004,153.96688950000004,,154.43404930000003,m,0.46033330000000205,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
a n g e r,1.0,negative,m,1,59,159,15,154.4491157,,,,,,,,,154.4346038,154.4491157,154.4491157,154.9642874,154.98280570000003,m,0.5236760999999888,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
r e g r e t,1.0,negative,m,1,60,160,64,154.9976418,,,,,,,,,154.98345240000003,154.9976418,154.9976418,155.51291880000002,155.5978966,m,0.5982353999999646,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
c h e e r f u l,1.0,positive,m,1,61,161,43,155.612509,,,,,,,,,155.5984568,155.612509,155.612509,156.1277109,156.2615953,m,0.6360038999999915,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
t r a g e d y,1.0,negative,m,1,62,162,70,156.2772554,,,,,,,,,156.26219550000002,156.2772554,156.2772554,156.7764075,156.9937981,m,0.7009654000000296,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
g r a t i t u d e,1.0,positive,m,1,63,163,41,157.0090558,,,,,,,,,156.9943874,157.0090558,157.0090558,157.5243569,157.59247650000003,m,0.5709254000000215,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
f l o r t,0.0,non-word,z,1,64,164,11,157.60728270000004,,,,,,,,,157.5932548,157.60728270000004,157.60728270000004,158.12260600000002,158.22324980000002,z,0.6017683000000034,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
p l a r k,0.0,non-word,z,1,65,165,45,158.2389672,,,,,,,,,158.2238372,158.2389672,158.2389672,158.75391330000002,158.80500130000001,z,0.5600819999999658,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
v a b l i n,0.0,non-word,z,1,66,166,1,158.8206359,,,,,,,,,158.8057017,158.8206359,158.8206359,159.33565600000003,159.3698533,z,0.5399777999999742,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
p e n c i l,1.0,neutral,m,1,67,167,37,159.38544110000004,,,,,,,,,159.37044810000003,159.38544110000004,159.38544110000004,159.90103700000003,159.9022182,m,0.5155942000000096,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
m u r k l e,0.0,non-word,z,1,68,168,66,159.9177459,,,,,,,,,159.9027473,159.9177459,159.9177459,160.43291320000003,160.68336850000003,z,0.764219799999978,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
s a d,1.0,negative,m,1,69,169,87,160.6986491,,,,,,,,,160.6839101,160.6986491,160.6986491,161.2140121,161.2155034,m,0.5095767999999907,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
c a b l e,1.0,neutral,m,1,70,170,78,161.23042350000003,,,,,,,,,161.216068,161.23042350000003,161.23042350000003,161.72957210000004,161.830101,m,0.5890418000000182,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
g r i e f,1.0,negative,m,1,71,171,50,161.8458319,,,,,,,,,161.83083520000002,161.8458319,161.8458319,162.3607629,163.40939480000003,m,1.5498902999999586,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
l a m p,1.0,neutral,m,1,72,172,18,163.4248822,,,,,,,,,163.40992820000002,163.4248822,163.4248822,163.9400096,164.2900264,m,0.862475599999982,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
d e l i g h t,1.0,positive,m,1,73,173,39,164.30562450000002,,,,,,,,,164.29055620000003,164.30562450000002,164.30562450000002,164.82096840000003,165.23752560000003,m,0.9208033000000455,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
s m a g l e,0.0,non-word,z,1,74,174,53,165.2528325,,,,,,,,,165.2380534,165.2528325,165.2528325,165.7685201,165.78704120000003,z,0.5184454999999843,None,z,z,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
a p p l e,1.0,neutral,m,1,75,175,32,165.80146540000004,,,,,,,,,165.78759580000002,165.80146540000004,165.80146540000004,166.31665170000002,166.31773900000002,m,0.5090053999999782,None,m,m,,,,008,001,2024-11-23_09h55.16.816,Lexical Decision Making,2024.1.5,None,2024-11-23 09h55.26.863514 +0530,
