delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.7,1000.0,exp,24,9,297,5,1661.7376052999753,,1661.7240476000006,1661.7376052999753,1662.7360010999837,1662.7360010999837,1662.7521433999646,1686.7869328000234,space,24.035782500053756,None,1686.787413199956,1687.5007704666389,1687.8323095000233,1687.8037700999412,1687.8037969000288,1687.8323095000233,1687.8323095000233,1687.8323095000233,1695.2309719999903,300,1,[7.4257138998946175],[7.425722999963909],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,400.0,unexp,24,10,298,0,1695.2463203999796,,1695.2319207999972,1695.2463203999796,1696.2433428000077,1696.2433428000077,1696.2598949999665,1697.7573855999508,space,1.508058000006713,None,1697.757862599974,1697.872365066669,1698.18713200005,1698.1717476000194,1698.1717752999975,1698.18713200005,1698.18713200005,1698.18713200005,1700.998574200028,400,1,[2.82473300001584],[2.82475029991474],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,24,11,299,11,1701.0136235999526,,1700.9995552000473,1701.0136235999526,1702.010996899975,1702.010996899975,1702.027545000019,1702.3113952000276,space,0.28695079998578876,None,1702.3118614999694,1703.025246566631,1703.340623600001,1703.3254206999554,1703.325442900008,1703.340623600001,1703.340623600001,1703.340623600001,1705.8851988999522,500,1,[2.5582316999789327],[2.5582448000786826],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,25,0,300,5,1705.9002574999467,,1705.8861576000345,1705.9002574999467,1706.8975740000024,1706.8975740000024,1706.9142560000182,1707.6464432000066,space,0.7346752000739798,None,1707.6469014000031,1708.3606695666715,1708.6763113999623,1708.6605180999613,1708.6605410000193,1708.6763113999623,1708.6763113999623,1708.6763113999623,1711.5226596999564,700,1,[2.860588499926962],[2.8606008999049664],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,25,1,301,6,1711.5349371999619,,1711.5239041000023,1711.5349371999619,1712.5321071999497,1712.5321071999497,1712.5489467000007,1712.8163571999758,space,0.27681870001833886,None,1712.816836300015,1712.9311416666062,1713.246269599942,1713.2327864999534,1713.2328136000433,1713.246269599942,1713.246269599942,1713.246269599942,1715.1288917000056,300,1,[1.8945614999393001],[1.8945723000215366],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,25,2,302,7,1715.140903499967,,1715.1300868000253,1715.140903499967,1716.1386716999696,1716.1386716999696,1716.1548244000296,1716.505139499961,space,0.35067459999118,None,1716.505625000049,1716.9194955666355,1717.2524058999843,1717.2220763000078,1717.2221110000391,1717.2524058999843,1717.2524058999843,1717.2524058999843,1720.2323574999464,200,1,[3.008392499992624],[3.008403600077145],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,400.0,unexp,25,3,303,2,1720.2447164999903,,1720.2336635999964,1720.2447164999903,1721.2420246999827,1721.2420246999827,1721.2583110000123,1721.4758225000114,space,0.22624849993735552,None,1721.4763226999785,1722.1757580667074,1722.5045201000175,1722.476502699952,1722.4765259000123,1722.5045201000175,1722.5045201000175,1722.5045201000175,1724.0390106000123,600,1,[1.5609700999921188],[1.5609805999556556],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,25,4,304,4,1724.0511260999483,,1724.0401203999645,1724.0511260999483,1725.0486422000104,1725.0486422000104,1725.0646260999492,1725.448053799977,space,0.38848620001226664,None,1725.448769199953,1725.862354266694,1726.1776826000423,1726.1608828999451,1726.1609086000244,1726.1776826000423,1726.1776826000423,1726.1776826000423,1728.5894010000047,700,1,[2.4270520000718534],[2.4270601000171155],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,400.0,unexp,25,5,305,1,1728.6050920000416,,1728.5906604000484,1728.6050920000416,1729.6021656999947,1729.6021656999947,1729.619027299981,1729.8863361999975,space,0.2694823000347242,None,1729.88679650001,1730.300412466637,1730.615888899949,1730.598380600044,1730.5984101000358,1730.615888899949,1730.615888899949,1730.615888899949,1732.7612566999742,700,1,[2.1611314000329003],[2.161140299984254],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,25,6,306,9,1732.7761131999432,,1732.7622180999606,1732.7761131999432,1733.7734025000245,1733.7734025000245,1733.7900849000434,1734.239478100033,space,0.46241050004027784,None,1734.2399366000318,1734.355213566687,1734.6716573000303,1734.651550700015,1734.6515921999817,1734.6716573000303,1734.6716573000303,1734.6716573000303,1736.6380606999737,100,1,[1.9843530000653118],[1.9843699000775814],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,25,7,307,10,1736.6489470999804,,1736.6390513999504,1736.6489470999804,1737.6463188999915,1737.6463188999915,1737.6627513999701,1738.0796073000529,space,0.4259626999264583,None,1738.0800829999498,1738.4939644666194,1738.8098060000339,1738.7901599000324,1738.7901873000083,1738.8098060000339,1738.8098060000339,1738.8098060000339,1741.7206003999454,100,1,[2.9288343000225723],[2.9288450999883935],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,25,8,308,11,1741.7357518999488,,1741.721921999997,1741.7357518999488,1742.7328987999936,1742.7328987999936,1742.7495323999901,1744.7625377999502,space,2.027566000004299,None,1744.7631224999786,1745.475718566686,1745.8070349000045,1745.7780960000237,1745.7781196999713,1745.8070349000045,1745.8070349000045,1745.8070349000045,1747.5053321000305,500,1,[1.7254909999901429],[1.7254993999376893],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,25,9,309,3,1747.5204325999948,,1747.5063125000452,1747.5204325999948,1748.5174348999863,1748.5174348999863,1748.5341231000493,1748.9339576999773,space,0.41353839996736497,None,1748.9344326999853,1749.049199866717,1749.380853700044,1749.3513737000176,1749.3513972999644,1749.380853700044,1749.380853700044,1749.380853700044,1754.0573118000175,320,1,[4.7043654000153765],[4.7043795000063255],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,25,10,310,8,1754.0687212000485,,1754.0582713999902,1754.0687212000485,1755.066108399944,1755.066108399944,1755.08254449995,1798.049313800002,space,42.97830130008515,None,1798.0497863999917,1798.7632330666568,1799.095624700014,1799.0705515000154,1799.0705779999844,1799.095624700014,1799.095624700014,1799.095624700014,1800.5923393000267,800,1,[1.5201519000111148],[1.5201659000013024],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,400.0,unexp,25,11,311,0,1800.6077024000115,,1800.5933117999812,1800.6077024000115,1801.6048314000363,1801.6048314000363,1801.621359300043,1802.2540195000474,space,0.6335419999668375,None,1802.2544778000447,1802.369613366671,1802.6855997000239,1802.6726124999695,1802.672639000055,1802.6855997000239,1802.6855997000239,1802.6855997000239,1804.701737699972,300,1,[2.0274787000380456],[2.027490000007674],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,26,0,312,5,1804.713081099966,,1804.7027898999513,1804.713081099966,1805.7102622000384,1805.7102622000384,1805.7268742999877,1865.7972196000046,space,60.07053649995942,None,1865.7978732999763,1866.5107002666957,1866.8266662000096,1866.8111848000553,1866.8112064999877,1866.8266662000096,1866.8266662000096,1866.8266662000096,1868.9574546999647,800,1,[2.144976800074801],[2.14498470001854],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,26,1,313,4,1868.9705660000327,,1868.9583554999554,1868.9705660000327,1869.9680866000126,1869.9680866000126,1869.984816100041,1872.1967717999942,space,2.216205699951388,None,1872.197335999983,1872.6112406667128,1872.92660289997,1872.9141450999887,1872.914173999976,1872.92660289997,1872.92660289997,1872.92660289997,1874.8419264000258,600,1,[1.9264059000415727],[1.9264127999776974],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,400.0,unexp,26,2,314,0,1874.8545301999548,,1874.8425214000163,1874.8545301999548,1875.851944999944,1875.851944999944,1875.8684188000043,1876.1517224000418,space,0.29843199998140335,None,1876.1520816999837,1876.2515838666625,1876.5664802999818,1876.5519579999964,1876.5519755000132,1876.5664802999818,1876.5664802999818,1876.5664802999818,1878.9449291000492,400,1,[2.391650200006552],[2.3916621999815106],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,26,3,315,11,1878.9604568000068,,1878.945593899989,1878.9604568000068,1879.9576479000389,1879.9576479000389,1879.974618200038,1880.2077487999923,space,0.24880480009596795,None,1880.2081303999876,1880.9223397666394,1881.2370280000032,1881.2235066999565,1881.2235280000023,1881.2370280000032,1881.2370280000032,1881.2370280000032,1887.2911237000371,700,1,[6.066190300043672],[6.066196899977513],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,26,4,316,9,1887.303888400027,,1887.2917683999403,1887.303888400027,1888.3010087999864,1888.3010087999864,1888.3181240000413,1889.0003502000473,space,0.6962806000374258,None,1889.0007181000547,1889.1156843666724,1889.4318608999602,1889.4138987999759,1889.4139371000347,1889.4318608999602,1889.4318608999602,1889.4318608999602,1891.579346500046,400,1,[2.163401799974963],[2.1634092999156564],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,26,5,317,7,1891.5921118000406,,1891.57993539999,1891.5921118000406,1892.5895049999817,1892.5895049999817,1892.6063814999652,1892.906339600042,space,0.31211529998108745,None,1892.906910199963,1893.3208565666612,1893.6370942999492,1893.6166352000437,1893.616673899989,1893.6370942999492,1893.6370942999492,1893.6370942999492,1895.1699475000496,500,1,[1.5515544000081718],[1.5515615999465808],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,26,6,318,3,1895.1823765000445,,1895.1705483999685,1895.1823765000445,1896.1807411000482,1896.1807411000482,1896.1967983999639,1899.7384019999881,space,3.548231599968858,None,1899.739017200016,1899.8535238666266,1900.1683595999493,1900.1566648999578,1900.1566930000554,1900.1683595999493,1900.1683595999493,1900.1683595999493,1901.7864570000092,300,1,[1.6281685000285506],[1.6281763999722898],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
