Stimulus,IsWord,Valence,CorrectResponse,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,instructionsText.started,key_resp_2.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,text.started,key_resp.started,text.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,ParticipantResponse,CorrectResponse,End.started,text_z.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
g r u f f i l,0.0,non-word,z,1,70,170,49,225.76273370000126,,,,,,,,,225.7486471000011,225.76273370000126,225.76273370000126,226.27802760000122,226.5292971000017,m,0.7643865999998525,None,m,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
g r i n d l e,0.0,non-word,z,1,71,171,54,226.5439996999994,,,,,,,,,226.5302002999997,226.5439996999994,226.5439996999994,227.05926969999928,227.1609129000026,m,0.6023883000016212,None,m,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
s a d,1.0,negative,m,1,72,172,87,227.17553659999976,,,,,,,,,227.1618113000004,227.17553659999976,227.17553659999976,227.6916197999999,227.75911220000125,m,0.570047599998361,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
p l a n e t,1.0,neutral,m,1,73,173,47,227.7740608000022,,,,,,,,,227.76027560000148,227.7740608000022,227.7740608000022,228.2890748000027,228.30827090000093,m,0.531859999999142,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
c h a i r,1.0,neutral,m,1,74,174,7,228.32244410000203,,,,,,,,,228.30920280000282,228.32244410000203,228.32244410000203,228.82106080000085,228.87249510000038,m,0.5368840000010096,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
k i n d n e s s,1.0,positive,m,1,75,175,82,228.88758059999964,,,,,,,,,228.87340270000277,228.88758059999964,228.88758059999964,229.40283570000247,229.4377781000003,m,0.5351559000009729,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
h o p e,1.0,positive,m,1,76,176,46,229.4527503999998,,,,,,,,,229.43898339999942,229.4527503999998,229.4527503999998,229.96805640000093,230.06953300000168,m,0.6084970999982033,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
p a i n,1.0,negative,m,1,77,177,83,230.08433839999998,,,,,,,,,230.07055400000172,230.08433839999998,230.08433839999998,230.59956850000162,230.63413270000092,m,0.5424456999971881,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
p e a c e,1.0,positive,m,1,78,178,89,230.64955340000233,,,,,,,,,230.63530890000038,230.64955340000233,230.64955340000233,231.1647088000027,231.1828624000009,m,0.5205676000005042,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
s u c c e s s,1.0,positive,m,1,79,179,35,231.1980102000016,,,,,,,,,231.18398929999967,231.1980102000016,231.1980102000016,231.7131358000006,231.86445300000196,m,0.6602607999993779,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
j o y f u l,1.0,positive,m,1,80,180,19,231.87938770000255,,,,,,,,,231.86533820000113,231.87938770000255,231.87938770000255,232.3946582000026,232.3799180999995,m,0.49395690000164905,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
t r e n k,0.0,non-word,z,1,81,181,57,232.3946582000026,,,,,,,,,232.3808640999996,232.3946582000026,232.3946582000026,232.90982010000153,233.42709979999927,z,1.0196290999992925,None,z,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
t a b l e,1.0,neutral,m,1,82,182,6,233.4418207000017,,,,,,,,,233.4279865000026,233.4418207000017,233.4418207000017,,233.82601590000195,m,0.372399800002313,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
w i n d o w,1.0,neutral,m,1,83,183,68,233.8407522000016,,,,,,,,,233.82691890000206,233.8407522000016,233.8407522000016,234.3558703000017,234.39080130000002,m,0.5351378999985172,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
s o r r o w,1.0,negative,m,1,84,184,33,234.4058713000013,,,,,,,,,234.39167350000207,234.4058713000013,234.4058713000013,234.9211636,234.9730879000017,m,0.5565774999995483,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
c o m f o r t,1.0,positive,m,1,85,185,59,234.98753639999995,,,,,,,,,234.9739561000024,234.98753639999995,234.98753639999995,235.50279370000135,235.4879460000011,m,0.4889785000013944,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
s m i l e,1.0,positive,m,1,86,186,92,235.50279370000135,,,,,,,,,235.48882700000104,235.50279370000135,235.50279370000135,236.01812070000233,236.00315899999987,m,0.49448629999824334,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
s u n s h i n e,1.0,positive,m,1,87,187,30,236.01812070000233,,,,,,,,,236.00444900000002,236.01812070000233,236.01812070000233,236.53328160000092,236.5680945000022,m,0.5376860999967903,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
g r i e f,1.0,negative,m,1,88,188,81,236.58313110000017,,,,,,,,,236.56899110000086,236.58313110000017,236.58313110000017,237.09837880000123,237.09994519999964,m,0.5055949999987206,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
l o m e b,0.0,non-word,z,1,89,189,90,237.11504050000076,,,,,,,,,237.1012651000019,237.11504050000076,237.11504050000076,237.6303697000003,237.88117730000158,z,0.7603503999998793,None,z,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
d e l i g h t,1.0,positive,m,1,90,190,39,237.89628770000127,,,,,,,,,237.88217900000018,237.89628770000127,237.89628770000127,,238.31358080000064,m,0.41516809999666293,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
s m o r n,0.0,non-word,z,1,91,191,14,238.32837239999935,,,,,,,,,238.31449040000007,238.32837239999935,238.32837239999935,238.84370820000186,239.37726290000137,z,1.0331249000009848,None,z,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
t r a g e d y,1.0,negative,m,1,92,192,70,239.39215740000145,,,,,,,,,239.3781407000024,239.39215740000145,239.39215740000145,,239.72606180000002,m,0.31659679999938817,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
v i c t o r y,1.0,positive,m,1,93,193,25,239.74118880000242,,,,,,,,,239.72713680000015,239.74118880000242,239.74118880000242,240.25667910000266,240.35852570000134,m,0.6067097999984981,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
b l o r p,0.0,non-word,z,1,94,194,84,240.37282229999983,,,,,,,,,240.3594047000006,240.37282229999983,240.37282229999983,240.87150910000128,241.2220785999998,z,0.8374930999998469,None,z,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
p e a c e,1.0,positive,m,1,95,195,97,241.23720200000025,,,,,,,,,241.22340270000132,241.23720200000025,241.23720200000025,,241.5711775000018,m,0.31808319999981904,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
d r e a m,1.0,positive,m,1,96,196,9,241.58628769999996,,,,,,,,,241.5725373000023,241.58628769999996,241.58628769999996,242.10143059999973,242.9175744000022,m,1.3243385000023409,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
w i n d o w,1.0,neutral,m,1,97,197,80,242.93275429999994,,,,,,,,,242.9186531000014,242.93275429999994,242.93275429999994,243.4477547000024,265.8715015000016,m,22.92381970000133,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
a n g e r,1.0,negative,m,1,98,198,15,265.8864764000027,,,,,,,,,265.87241610000274,265.8864764000027,265.8864764000027,266.4017239999994,266.55290850000165,m,0.6572467000005418,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
c h i n d l e,0.0,non-word,z,1,99,199,8,266.56796920000124,,,,,,,,,266.55379080000057,266.56796920000124,266.56796920000124,267.0832012999999,267.7996227000003,m,1.2295059999996738,None,m,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
c o m f o r t,1.0,positive,m,2,0,200,59,267.8145861000012,,,,,,,,,267.8005169999997,267.8145861000012,267.8145861000012,268.3298207000007,268.31475879999925,m,0.491234599998279,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
w i n d o w,1.0,neutral,m,2,1,201,80,268.3298207000007,,,,,,,,,268.3156788000015,268.3298207000007,268.3298207000007,268.8451504000004,268.83045889999994,m,0.4946773999981815,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
c r i o u s,0.0,non-word,z,2,2,202,99,268.8451504000004,,,,,,,,,268.831352600002,268.8451504000004,268.8451504000004,269.3602845000023,269.5782825999995,m,0.7194209000008414,None,m,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
l o v e,1.0,positive,m,2,3,203,0,269.5929704000009,,,,,,,,,269.57915140000114,269.5929704000009,269.5929704000009,270.1083522000008,270.10983620000115,m,0.5014349000011862,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
d r i n t,0.0,non-word,z,2,4,204,23,270.1250213000021,,,,,,,,,270.11097280000104,270.1250213000021,270.1250213000021,,270.5586022999996,m,0.43051940000077593,None,m,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
s m i l e,1.0,positive,m,2,5,205,55,270.573739200001,,,,,,,,,270.55975620000027,270.573739200001,270.573739200001,271.08885550000196,271.1901203000016,m,0.6052235999995901,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
c h i n d l e,0.0,non-word,z,2,6,206,8,271.2054960000023,,,,,,,,,271.1910968000011,271.2054960000023,271.2054960000023,271.7205180000019,272.17070180000155,z,0.9520759000006365,None,z,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
l a w v e r,0.0,non-word,z,2,7,207,76,272.18590440000116,,,,,,,,,272.17159190000166,272.18590440000116,272.18590440000116,,272.53681770000185,m,0.3350262999992992,None,m,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
p a i n,1.0,negative,m,2,8,208,83,272.55163430000175,,,,,,,,,272.5376849999993,272.55163430000175,272.55163430000175,273.0668975000008,273.38429650000035,m,0.8271433999980218,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
l a m p,1.0,neutral,m,2,9,209,18,273.39935909999986,,,,,,,,,273.38518860000113,273.39935909999986,273.39935909999986,273.9147354000015,274.14920899999925,m,0.7415575000013632,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
s a d n e s s,1.0,negative,m,2,10,210,88,274.1639759999998,,,,,,,,,274.1501110999998,274.1639759999998,274.1639759999998,274.67912179999985,275.22939450000194,m,1.0577985000018089,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
p l o r,0.0,non-word,z,2,11,211,52,275.24464400000215,,,,,,,,,275.23052760000064,275.24464400000215,275.24464400000215,275.75949430000037,278.0719005000028,z,2.8104463999989093,None,z,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
g r i n d l e,0.0,non-word,z,2,12,212,54,278.08651459999965,,,,,,,,,278.07280230000106,278.08651459999965,278.08651459999965,278.60177690000273,278.6199912000011,m,0.518519400000514,None,m,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
c a l e n d a r,1.0,neutral,m,2,13,213,86,278.63505830000213,,,,,,,,,278.6209041000002,278.63505830000213,278.63505830000213,279.1502471999993,279.25168720000147,m,0.6071870000014314,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
t r a g e d y,1.0,negative,m,2,14,214,70,279.26661590000003,,,,,,,,,279.2529761000005,279.26661590000003,279.26661590000003,279.78195570000025,280.01628750000236,m,0.7349442000013369,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
w i n d o w,1.0,neutral,m,2,15,215,68,280.03117700000075,,,,,,,,,280.01716900000247,280.03117700000075,280.03117700000075,280.54645860000164,280.5481357000026,m,0.500828600001114,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
c r y,1.0,negative,m,2,16,216,61,280.5634458000022,,,,,,,,,280.54926070000147,280.5634458000022,280.5634458000022,,281.0142663000006,m,0.4486534000025131,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
s m o r n,0.0,non-word,z,2,17,217,51,281.04414440000255,,,,,,,,,281.0152952999997,281.04414440000255,281.04414440000255,281.55944810000074,281.94343610000215,z,0.8861299999989569,None,z,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
m u r k l e,0.0,non-word,z,2,18,218,66,281.9584394000012,,,,,,,,,281.94479990000036,281.9584394000012,281.9584394000012,,282.40868799999953,m,0.43307460000141873,None,m,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
h a p p y,1.0,positive,m,2,19,219,21,282.42366870000114,,,,,,,,,282.4095675000026,282.42366870000114,282.42366870000114,282.9390112000001,283.80482590000247,m,1.3638596000018879,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
f l o r t,0.0,non-word,z,2,20,220,11,283.81989260000046,,,,,,,,,283.80570790000274,283.81989260000046,283.81989260000046,284.33526170000187,289.2070457000009,z,5.37927850000051,None,z,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
c e l e b r a t i o n,1.0,positive,m,2,21,221,75,289.22193470000275,,,,,,,,,289.20797820000007,289.22193470000275,289.22193470000275,289.73711430000185,289.8218538000001,m,0.5961590999977489,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
g r i e f,1.0,negative,m,2,22,222,50,289.8368491000001,,,,,,,,,289.82276360000105,289.8368491000001,289.8368491000001,,290.30420980000054,m,0.45717660000082105,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
b l o r p,0.0,non-word,z,2,23,223,84,290.3236959999995,,,,,,,,,290.30512570000064,290.3236959999995,290.3236959999995,290.8349101999993,291.2358475000001,z,0.8966894999975921,None,z,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
p e a c e,1.0,positive,m,2,24,224,89,291.2504712000009,,,,,,,,,291.23697620000166,291.2504712000009,291.2504712000009,291.7657462999996,291.7672612000024,m,0.5054760999992141,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
a p p l e,1.0,neutral,m,2,25,225,32,291.7825092999992,,,,,,,,,291.7682817999994,291.7825092999992,291.7825092999992,292.2976600000002,292.7480321000003,m,0.9583172999991802,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
s w o r p y,0.0,non-word,z,2,26,226,69,292.7631538000023,,,,,,,,,292.74892140000156,292.7631538000023,292.7631538000023,293.26172439999937,293.72919900000124,m,0.9554931000020588,None,m,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
q u i b l e n,0.0,non-word,z,2,27,227,91,293.7438136000019,,,,,,,,,293.7300759999998,293.7438136000019,293.7438136000019,294.2589549000004,295.24124890000166,z,1.4903989999984333,None,z,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
g r i n d l e,0.0,non-word,z,2,28,228,3,295.25624510000125,,,,,,,,,295.24211210000067,295.25624510000125,295.25624510000125,295.77146110000103,296.12233990000095,m,0.8529316000021936,None,m,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
p e a c e,1.0,positive,m,2,29,229,97,296.1372895000022,,,,,,,,,296.12320159999945,296.1372895000022,296.1372895000022,296.6523792000007,296.7869410000021,m,0.6418618999996397,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
g r i e f,1.0,negative,m,2,30,230,81,296.8020426000003,,,,,,,,,296.7878063999997,296.8020426000003,296.8020426000003,297.31721050000124,297.60143080000125,m,0.7912080999994942,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
v a b l i n,0.0,non-word,z,2,31,231,1,297.6164910000007,,,,,,,,,297.60270590000073,297.6164910000007,297.6164910000007,298.13169969999944,298.84842130000106,m,1.2221566999978677,None,m,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
p l a r k,0.0,non-word,z,2,32,232,16,298.86318989999927,,,,,,,,,298.8493058000022,298.86318989999927,298.86318989999927,299.37823610000123,299.7289660000024,z,0.8519837999992887,None,z,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
g l o r b y,0.0,non-word,z,2,33,233,28,299.74395800000275,,,,,,,,,299.72985880000124,299.74395800000275,299.74395800000275,300.2592705999996,300.3939883999992,m,0.63297799999782,None,m,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
d r i n t,0.0,non-word,z,2,34,234,36,300.4088996999999,,,,,,,,,300.3948581000004,300.4088996999999,300.4088996999999,300.92407000000094,301.69054640000104,m,1.2792785000019649,None,m,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
d e l i g h t,1.0,positive,m,2,35,235,39,301.7055067000001,,,,,,,,,301.69144190000225,301.7055067000001,301.7055067000001,302.2205102000007,302.3721648000028,m,0.6590303999983007,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
s a d n e s s,1.0,negative,m,2,36,236,65,302.38676269999996,,,,,,,,,302.37318159999995,302.38676269999996,302.38676269999996,302.90189680000185,305.94579879999947,m,3.551718200000323,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
c r i t i c i s m,1.0,negative,m,2,37,237,26,305.9603821000019,,,,,,,,,305.947105700001,305.9603821000019,305.9603821000019,306.4763232000005,308.3223517000006,m,2.3571074000028602,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
c h e e r f u l,1.0,positive,m,2,38,238,43,308.3372684999995,,,,,,,,,308.32328100000086,308.3372684999995,308.3372684999995,308.8525122000028,310.71559200000047,m,2.3736826999993355,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
g r a t i t u d e,1.0,positive,m,2,39,239,41,310.73066160000235,,,,,,,,,310.7164929000028,310.73066160000235,310.73066160000235,311.24589050000213,312.56075410000267,m,1.821929400000954,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
p e n c i l,1.0,neutral,m,2,40,240,37,312.5757475999999,,,,,,,,,312.5618504000013,312.5757475999999,312.5757475999999,313.09081499999957,315.0204991999999,m,2.4306071999999403,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
c h a i r,1.0,neutral,m,2,41,241,7,315.03560890000153,,,,,,,,,315.021665100001,315.03560890000153,315.03560890000153,315.5510757000011,316.28380200000174,m,1.2453335999998671,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
l o s s,1.0,negative,m,2,42,242,29,316.29874440000276,,,,,,,,,316.28493100000196,316.29874440000276,316.29874440000276,316.81410510000205,316.83240410000144,m,0.5255709999983083,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
l a m p,1.0,neutral,m,2,43,243,42,316.84729230000084,,,,,,,,,316.8336968000003,316.84729230000084,316.84729230000084,317.3626308999992,318.37811090000105,m,1.5161198999994667,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
c a b l e,1.0,neutral,m,2,44,244,78,318.39306020000004,,,,,,,,,318.37923389999924,318.39306020000004,318.39306020000004,318.90827440000066,320.0905411999993,m,1.6958210000011604,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
s o r r o w,1.0,negative,m,2,45,245,33,320.10504370000126,,,,,,,,,320.0914395,320.10504370000126,320.10504370000126,320.62021670000104,321.83517610000126,m,1.7135778999981994,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
h a t e,1.0,negative,m,2,46,246,74,321.8502410000001,,,,,,,,,321.8364142999999,321.8502410000001,321.8502410000001,322.34887530000196,323.6471266000008,m,1.7914737000028254,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
m i s e r y,1.0,negative,m,2,47,247,34,323.6620600000024,,,,,,,,,323.64851590000035,323.6620600000024,323.6620600000024,324.17718570000216,325.8078142000013,m,2.1366267999983393,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
p e n c i l,1.0,neutral,m,2,48,248,24,325.82278620000216,,,,,,,,,325.80868810000175,325.82278620000216,325.82278620000216,326.3380109000027,327.41999660000147,m,1.58452049999687,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
p l a r k,0.0,non-word,z,2,49,249,45,327.434997700002,,,,,,,,,327.42089470000064,327.434997700002,327.434997700002,327.9502453999994,328.50036030000047,z,1.0573924999989686,None,z,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
k i n d n e s s,1.0,positive,m,2,50,250,82,328.5155259000021,,,,,,,,,328.5013632000009,328.5155259000021,328.5155259000021,329.03080110000155,329.1655208000011,m,0.6445657999975083,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
m e t r o,1.0,neutral,m,2,51,251,96,329.18031920000067,,,,,,,,,329.1666249000009,329.18031920000067,329.18031920000067,329.69563440000275,334.83360430000175,m,5.651503799999773,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
c l i b b e t,0.0,non-word,z,2,52,252,12,334.86387430000104,,,,,,,,,334.83449889999974,334.86387430000104,334.86387430000104,335.3791034999995,336.7770655000022,z,1.909963099999004,None,z,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
s a d,1.0,negative,m,2,53,253,87,336.79197080000085,,,,,,,,,336.77795289999995,336.79197080000085,336.79197080000085,337.30715620000046,337.3085804000002,m,0.4995066000010411,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
c l o u d,1.0,neutral,m,2,54,254,94,337.32366860000184,,,,,,,,,337.30967260000034,337.32366860000184,337.32366860000184,337.83970410000256,338.4390714000001,m,1.1102632000001904,None,m,m,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
b l o r p,0.0,non-word,z,2,55,255,60,338.45465940000213,,,,,,,,,338.43993520000004,338.45465940000213,338.45465940000213,338.9697382000013,339.22045250000156,z,0.7493885000003502,None,z,z,,,,010,001,2024-11-23_18h21.33.983,Lexical Decision Making,2024.1.5,None,2024-11-23 18h21.50.495612 +0530,
